ProductPermissionGroup,CatalogPermissionGroup,Region,SoldToID,SoldToName,CurrencyCode,PriceGroup,AccessKey,Address1,Address2,Address3,City,State,PostalCode,Country,Warehouse,Language
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001110,SIGHT360 PALM HARBOR,USD,D,1001110elast,3935 TAMPA RD,STE 4,,OLDSMAR,FL,34677,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001111,SIGHT360 OPTIMART PORT RICHEY,USD,D,1001111elast,3935 TAMPA RD,STE 4,,OLDSMAR,FL,34677,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001127,AVONDALE EYE CARE INC/LOW COUNTRY EYE CA,USD,D,1001127elast,12 FARMFIELD AVE,STE C,,CHARLESTON,SC,29407,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001128,ACCENT FOOT FASHIONS DBA INTRACOASTAL OU,USD,D,1001128elast,400 QUIETWATER BEACH RD.,SUITE 6,,PENSACOLA BEACH,FL,32561,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001138,LONGCAST LLC DBA DESCHUTES ANGLER FLY SH,USD,LP,1001138elast,PO BOX 190,,,MAUPIN,OR,97037,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001140,PARADISE POOL SOLUTIONS,USD,D,1001140elast,10992 HWY 51 SOUTH,SUITE 107,,ATOKA,TN,38004,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001157,"DB MARINE & OUTDOOR SPORTS, LLC",USD,PH,1001157elast,5750 N. RIDGE RD,,,MADISON,OH,44057,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001189,VENUS OPTIC CENTER LLC DBA WILBERTO AVIL,USD,D,1001189elast,AVE. DEGETAU,F-12,,CAGUAS,PR,00725,PUERTO RICO,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001193,JODI BUTLER - SAMPLE ACCOUNT JO1-RX,USD,E,1001193elast,710 OVERLOOK RD,,,LOWELL,NC,28098,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001199,KYWI OPTICAL BV,USD,PH,1001199elast,FOKKERWEG 44,,,WILLEMSTAD,. ,.,CURACAO,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001200,THE CADDIS FLY ANGLING SHOP,USD,D,1001200elast,168TH WEST 6TH STREET,,,EUGENE,OR,97401,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001202,HENRY'S FORK FOUNDATION,USD,LP,1001202elast,801 MAIN STREET,,,ASHTON,ID,83420,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001203,BEAN KING GROUP INC. DBA MONTANA TROUTFI,USD,LP,1001203elast,1716 W. MAIN ST.,#4,,BOZEMAN,MT,59715,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001210,EYEGLASSES ON WHEELS LLC,USD,PH,1001210elast,URB. ALTURAS DEL REMANSO,N24 CALLE CATARATAS,,SAN JUAN,PR,00926,PUERTO RICO,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001212,ANGELA ROSE GONZALES - SAMPLES ACCT AG1,USD,E,1001212elast,38 RHINE ROAD,TRADEWINDS RESIDENCES #410,,LOWLANDS CUPECOY,. ,00000,SINT MAARTEN (DUTCH PART),DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001136,EYE-STYLE OPTICAL INC,USD,D,1001136elast,1240 PALM COAST PKWY SW,,,PALM COAST,FL,32137,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001141,LBB & CO / IN STYLE ACCESSORIES,USD,PH,1001141elast,107 OLD KYLE  RD,,,WIMBERLY,TX,78676,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001144,WOODS TO WATER - SAMPLE ACCT WO1-T1,USD,E,1001144elast,42 VIRGINIA RIDGE,,,DALLAS,GA,30132,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001145,"WHITES OPTICIANS, LLC",USD,PH,1001145elast,3515 TRENT RD SUITE 8,,,NEW BERN,NC,28562,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001148,"YELLOW DOG SUPPLY COMPANY, LLC",USD,PH,1001148elast,691 N. DAVIS ST,,,CHICO,TX,76431,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001150,JOE TIRE SERVICE (CORALY HERNANDEZ),USD,PH,1001150elast,CARR. 848 KM 2.3,SAINT JUST,,TRUJILLO ALTO,PR,00976,PUERTO RICO,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001151,EYE CONTACTS DBA MILAGROS ACEVEDO,USD,PH,1001151elast,AVE. RAMON L. RIVERA,C-33 RIO HONDO,,BAYAMON,PR,00961,PUERTO RICO,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001161,ATLANTIC BEACH SURF SHOP,USD,D,1001161elast,515 W. FORT MACON RD,,,ATLANTIC BEACH,NC,28512,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001169,SPORTSMAN'S GUIDE LLC,USD,D,1001169elast,411 FARWELL AVE,,,S. ST. PAUL,MN,55075,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001195,GOWDY INC/PHOENIX FISHING SUPPLY,USD,PH,1001195elast,4810 N 16TH ST,,,PHOENIX,AZ,85016,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001213,SILVER CREEK CONVENIENCE STORE DBA PICAB,USD,PH,1001213elast,18918 HIGHWAY 20,,,PICABO,ID,83348,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001214,NEW BRAUNFELS OPTICAL SHOPPE,USD,PH,1001214elast,147 N. UNION AVE,,,NEW BRAUNFELS,TX,78130,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001215,MARLIN RANCH DBA THE ZACUNDO LODGE,USD,D,1001215elast,345 FOLSOM ST.,,,SAN FRANCISCO,CA,94105,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001226,HOWARDS OPTICAL,USD,D,1001226elast,10240 W 13TH ST N,,,WITCHITA,KS,67212,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001233,"FAMILY VISION ASSOCIATES, PA",USD,PH,1001233elast,5431 EVERHART RD,,,CORPUS CHRISTI,TX,78411,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001234,CUSTOM TACKLE SUPPLY LLC,USD,PH,1001234elast,7938 UNITY CHURCH RD,,,DENVER,NC,28037,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001235,BAHIA ADVENTURES LTDA,USD,PH,1001235elast,1.5 KM EAST OF FERRY,,,PAQUERA,. ,60111,COSTA RICA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001241,PIRATES COVE MARINA AND PAVILLION LLC,USD,D,1001241elast,2000 SAILFISH DR,,,MANTEO,NC,27954,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001244,"ROGERS EYE CARE, INC",USD,PH,1001244elast,3931 VETERANS MEMORIAL DR,,,ADAMSVILLE,AL,35005,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001098,ANDREW ROTHBERG OD PA/EAGLE EYE VISION C,USD,PH,1001098elast,12950 RACETRACK RD,STE 111,,TAMPA,FL,33626,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001099,WEST COAST EYE INSTITUTE,USD,PH,1001099elast,240 N. LECANTO HWY,,,LECANTO,FL,34461,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001102,PREMIER MEDICAL MANAGEMENT MOBILE,USD,D,1001102elast,2880 DAUPHIN ST,,,MOBILE,AL,36606,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001103,PREMIER MEDICAL MANAGEMENT DAPHNE,USD,D,1001103elast,1302 US HWY 98,,,DAPHNE,AL,36526,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001134,LKS HOLDINGS INC DBA VISION PLUS,USD,D,1001134elast,792 S US HWY 1,,,VERO BEACH,FL,32962,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001164,GOIN COASTAL OUTFITTERS,USD,D,1001164elast,103 S. AUSTIN ST,,,ROCKPORT,TX,78382,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001166,HIDDEN LAKES RV RESORT DBA SWEET CITRUS,USD,D,1001166elast,PO BOX 449,,,CRYSTAL RIVER,FL,34423,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001190,FISHERMAN'S ACCESS,USD,D,1001190elast,720 E IMPERIAL HWY,,,BREA,CA,92821,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001196,FLORIDA INTERNATIONAL UNIVERSITY,USD,LP,1001196elast,3000 NE 151ST STREET,MSB 234,,NORTH MIAMI,FL,33181,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001207,FISHERMEN'S SOURCE,USD,PH,1001207elast,3501 SUNSET AVE,,,OCEAN,NJ,07712,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001225,SILVER SURF SHOP,USD,D,1001225elast,CUANTENOC ESQ. EJIDO EXT. 34,LOCAL B CENTRO,,ZIHUATANEJO DE AZUETA GUE,ZQ,40890,MEXICO,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001227,FURIA STORE C.A.,USD,D,1001227elast,CHUAO,,,MIRANDA,. ,1081,VENEZUELA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001238,VITAL EYES LLC,USD,D,1001238elast,223 COLUMBIA AVE,UNIT B,,CHAPON,SC,29036,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001239,GTOWN BAIT N TACKLE,USD,PH,1001239elast,4123 GEORGE WASHINGTON MEM HWY,,,HAYES,VA,23072,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001240,VILLAVECCHIA BUYING GROUP,USD,LP,1001240elast,PO BOX 360,,,MENDHAM,NJ,07945,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001245,"SPRING STREET SPORTS, INC",USD,PH,1001245elast,12 W SPRING ST,,,CHIPPEWA FALLS,WI,54729,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001247,ELIASONS DISCOUNT TACKLE OUTLET,USD,D,1001247elast,3113 1ST STREET,,,BRADENTON,FL,34208,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001089,THE COVEY APPAREL CO LLC/THE COVEY,USD,D,1001089elast,21302 HIDDEN BEND,,,MAGNOLIA,TX,77354,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001090,DFS OUTDOORS LLC DBA BIG DOG OUTPOST,USD,D,1001090elast,10730 CAMP MACK RD.,,,LAKE WALES,FL,33898,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001091,ATS PRINTING/ADVANCED TEX SCREEN PRINTIN,USD,D,1001091elast,4177 3 MILE RD.,,,BAY CITY,MI,48706,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001092,THE SUNGLASS SHOP,USD,D,1001092elast,3306 ROOSEVELT BLVD,,,KEY WEST,FL,33040,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001160,SBB COASTAL/GOLDEN OUR,USD,LP,1001160elast,1019 GOVERNMENT ST.,STE C,,OCEAN SPRINGS,MS,39564,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001173,RAM ARMS LLC/ R & M FIREARMS,USD,PH,1001173elast,28348 US 59 HWY,,,EL CAMPO,TX,77437,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001174,HARRIS FAMILY EC LLC / COASTAL VISIONCAR,USD,PH,1001174elast,2186 HARRIS AVE NE,SUITE 1,,PALM BAY,FL,32905,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001191,HERON FLY FISHING LLC DBA GOLDEN FLY SHO,USD,D,1001191elast,710 GOLDEN RIDGE RD.,,,GOLDEN,CO,80401,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001228,"BISHOP FISHING SUPPLY, INC",USD,D,1001228elast,1215 GEORGE WASHINGTON MEMORIAL HWY,UNIT T,,YORKTOWN,VA,23693,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001236,"GAIL'S OPTICAL SHOPPE, LLC/GAIL'S OPTICA",USD,PH,1001236elast,2100 HWY 35,,,SEA GIRT,NJ,08750,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001237,REDS FLY SHOP LLC,USD,D,1001237elast,14706 SR 821,,,ELLENSBURG,WA,98926,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001246,DRAGONFLY ANGLERS LLC,USD,LP,1001246elast,307 ELK AVE.,,,CRESTED BUTTE,CO,81224,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001248,AMERICAN MUSEUM OF FLY FISHING,USD,LP,1001248elast,4104 MAIN STREET,,,MANCHESTER,VT,05254,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001252,OCEANOLOGY LLC,USD,D,1001252elast,1029 PINE HOLLOW PT.,,,ALTAMONTE SPRINGS,FL,32714,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001255,CHINA DOLL DBA POTPOURRI EYEWEAR,USD,PH,1001255elast,376 MAIN ST,,,HIGHLANDS,NC,28741,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001259,ECB CAYEY COPR DBA EYE CENTER CAYEY(T1),USD,D,1001259elast,8000 AVE. JESUS T. PINERO,8000 AVE. JESUS T. PINERO,,CAYEY,PR,00736,PUERTO RICO,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001093,CLEAR CREEK OUTDOORS,USD,PH,1001093elast,1516 MINER ST.,,,IDAHO SPRINGS,CO,80452,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001104,"99 STRIKES FISHING CO, LLC / 99 STRIKES",USD,PH,1001104elast,1216 N GREEN ST,,,KIRKSVILLE,MO,63501,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001113,SIGHT360 OPTIMART SEMINOLE,USD,D,1001113elast,3935 TAMPA ROAD,,,OLDSMAR,FL,34677,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001114,SIGHT360 OPTIMART SUN CITY,USD,D,1001114elast,3935 TAMPA RD,STE4,,OLDSMAR,FL,34677,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001115,SIGHT 360 OPTIMART ZEPHYRHILLS,USD,D,1001115elast,3935 TAMPA RD,STE 4,,OLDSMAR,FL,34677,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001149,"ALAMO ANGLERS, LLC",USD,D,1001149elast,4021 BROADWAY,,,SAN ANTONIO,TX,78209,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001162,PRINT IT LLC,USD,LP,1001162elast,106 E MAIN ST,,,CHERRYVILLE,NC,28021,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001170,ECA OPTICAL LLC/EYE CONSULTANTS OF ATLAN,USD,D,1001170elast,3225 CUMBERLAND BLVD SE,STE 175,,ATLANTA,GA,30339,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001177,DR. NAYIP RODRIGUEZ PELLICIER,USD,PH,1001177elast,34 CALLE BARBOSA,,,CABO ROJO,PR,00623,PUERTO RICO,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001183,SMITH MOUNTAIN LAKE RECREATIONAL BOAT RE,USD,D,1001183elast,16503 BOOKER T. WASHINGTON HWY,,,MONETA,VA,24121,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001185,SOUTH-END WATERSPORTS LLC/SOUTH END SURF,USD,PH,1001185elast,220 SOUTH BAY AVE,,,BEACH HAVEN,NJ,08008,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001204,SUN TROPIC POOLS,USD,PH,1001204elast,1455 MINOR RD,,,DANVILLE,KY,40422,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001209,TARPON CAYE REALTY,USD,D,1001209elast,377 NE LAMBS EAR DR.,,,LEE,FL,32059,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001219,TACKLE SHACK COMPANY,USD,PH,1001219elast,3815 HOMER SPIT RD,,,HOMER,AK,99603,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001220,HILLSBOROUGH COMMUNITY COLLEGE,USD,LP,1001220elast,PO BOX 31127,,,TAMPA,FL,33631,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001223,SAGE LAUDERDALE - SAMPLE RX SL1,USD,E,1001223elast,116 PIEDMONT CIRCLE,,,FORSYTH,GA,31029,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001242,KINGSLEY OPTICAL INC/KINGSLEY OPTICAL,USD,PH,1001242elast,9090 SKILLMAN ST,STE 184A,,DALLAS,TX,75243,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001243,FAYE N TUPA OD PC/MAIN STREET VISION,USD,PH,1001243elast,1308 N MAIN ST,,,VICTORIA,TX,77901,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001250,BROADLOWS FISHN HOLE,USD,PH,1001250elast,1127 MAIN ST,,,ST. JOSEPH,MI,49085,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001251,KEYSTONE BAIT & TACKLE (T2),USD,D,1001251elast,531 E. FOSTER RD,,,MANNFORD,OK,74044,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001253,MEYER DISTRIBUTING INC.,USD,D,1001253elast,2424 CATHY LANE,,,JASPER,IN,47546,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001087,JAMESON CUSTOM MARINE,USD,PH,1001087elast,22126 E LAKE HOUSTON PKWY,,,CROSBY,TX,77532,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001112,WINSUPPLY,USD,D,1001112elast,500 35TH STREET,,,BIRMINGHAM,AL,35222,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001118,FAMILY EYECARE OF OKEECHOBEE PA/ BRENNAN,USD,D,1001118elast,710 S. PARROTT AVE,,,OKEECHOBEE,FL,34974,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001119,COLUMBUS OPTICAL CO LTD/COLUMBUS OPTICAL,USD,PH,1001119elast,100 SWEET BRIAR,,,COLUMBUS,TX,78934,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001121,"CORRECT VISION, INC",USD,D,1001121elast,21673 STATE RD 7,,,BOCA RATON,FL,33428,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001139,SELENE FROHMBERG/SELENE'S FLY SHOP,USD,LP,1001139elast,279 WATER ST,,,GARDINER,ME,04345,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001142,AFFORDABLE SCREEN PRINTING & EMBROIDERY,USD,D,1001142elast,315 E SUMMERLIN ST.,B,,BARTOW,FL,33830,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001143,NEW MEXICO FISHING CO. DBA THE REEL LIFE,USD,PH,1001143elast,526 N GUADALUPE ST.,,,SANTA FE,NM,87501,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001146,PANAMA CITY CYCLES,USD,D,1001146elast,1933 HWY 231,,,PANAMA CITY,FL,32405,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001153,LEZAMA P.A./EVERGLADES EYE CARE,USD,D,1001153elast,4652 SIESTA CIR,**DO NOT SHIP TO**,,FT. MEYERS,FL,33901,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001156,BRADLEY EYECARE LLC/SEE EASY EYECARE,USD,D,1001156elast,1553 S 8TH STREET,,,FERNANDINA BCH,FL,32034,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001159,CB SURF SHOP LLC/LATITUDE 29.2 SURF SHOP,USD,D,1001159elast,1400 HWY 87,,,CRYSTAL BEACH,TX,77650,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001163,NAUTICA MARINE STORE C.A,USD,LP,1001163elast,URB. VISTA ALEGRE QTA,MARIA TERESA CALLE 11,,CARACAS DISTRITO CAPITAL,. ,1040,VENEZUELA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001167,MATAGORDA TACKLE SHOP LLC,USD,C,1001167elast,1 HARBOR DR,,,MATAGORDA,TX,77457,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001171,CAJUN TACKLE HOUSE LLC,USD,D,1001171elast,1609 W HWY 90,STE B,,BAYOU VISTA,LA,70380,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001172,FROG HOLLAR OUTDOOR,USD,PH,1001172elast,1273 N ACADEMY AVE,STE 1101,,NEW BRAUNFELS,TX,78130,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001175,GREAT LAKES OUTDOOR SUPPLY INC,USD,PH,1001175elast,PO BOX 595,,,BURTON,OH,44021,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001179,THRESHER DIVERS SURF SHOP LLC/THRESHERS,USD,D,1001179elast,18 MOUNT MAJOR HWY,,,ALTON BAY,NH,03810,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001181,ARKANSAS RIVER FLY SHOP & ARKANGLERS,USD,C,1001181elast,7500 W HWY 50,,,SALIDA,CO,81201,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001182,FUGATE'S INC,USD,D,1001182elast,428 4TH STREET WEST,,,BOCA GRANDE,FL,33921,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001096,SKOOKUM OUTFITTERS FLYFISHING & OUTDOOR,USD,PH,1001096elast,109 E 2ND STREET,,,THE DALLES,OR,97058,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001097,DORIS ANTUNEZ DBA OPTILOOK,USD,PH,1001097elast,CARR. 693 #4211 SUITE 20,MAHI MAHI SHOPPING VILLAGE,,DORADO,PR,00646,PUERTO RICO,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001105,SIGHT 360 / RYCZEK EYE ASSOCIATES,USD,D,1001105elast,3935 TAMPA RD,STE 4,,OLDSMAR,FL,34677,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001106,EATON VISION CLINIC,USD,PH,1001106elast,215 ELM AVE,,,EATON,CO,80615,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001117,GRANDER MARINE,USD,D,1001117elast,26754 CANAL RD.,,,ORANGE BEACH,AL,36561,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001120,"S.F. ALMAN, LTD.",USD,PH,1001120elast,452 COURTHOUSE RD.,SUITE A,,GULFPORT,MS,39507,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001122,COLUMBUS OPTICAL CO LTS/COLUMBUS OPTICAL,USD,PH,1001122elast,100 SWEETBRIAR,,,COLUMBUS,TX,78934,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001123,COVINGTON EYE CARE,USD,D,1001123elast,604 N MAIN ST,,,OPP,AL,36467,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001124,CORNER PAWN & GUN LLC,USD,D,1001124elast,608 N WALL STREET,,,CALHOUN,GA,30701,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001130,RANDALL T. PARRISH JR OO PA/FAMILY EYE C,USD,PH,1001130elast,100 N MAIN ST,,,LABELLE,FL,33935,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001132,GRANT EYEGLASSES INC,USD,PH,1001132elast,5248 BANK ST,,,FT. MYERS,FL,33907,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001133,MIDTOWN VISION,USD,PH,1001133elast,400 W CERVANTES ST,,,PENSACOLA,FL,32501,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001137,RON JON SURF SHOP,USD,D,1001137elast,3850 S. BANANA RIVER BLVD.,,,COCOA BEACH,FL,32931,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001165,SEPROSTORE,USD,D,1001165elast,4413 NIM LI PUNIT ST.,,,BELMOPAN,. ,.,BELIZE,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001187,FISH CHAPPY LLC/ LARRY'S TACKLE SHOP,USD,PH,1001187elast,258 UPPER MAIN ST,,,EDGARTOWN,MA,02539,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001188,CHATHAM BOAT COMPANY,USD,D,1001188elast,174 CROWELL ROAD,,,CHATHAM,MA,02633,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001192,WAKSTEIN'S LLC DBA HYS TOGGERY SPORTSWEA,USD,D,1001192elast,215 S. ARNOLD RD.,,,PANAMA CITY,FL,32413,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001194,HURRICANE HOLE MNGMT LLC/HURRICANE HOLE,USD,PH,1001194elast,PO BOX 750,,,BROUSSARD,LA,70518,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001197,KEYS DEEP APPAREL,USD,D,1001197elast,81650 OVERSEAS HWY,,,ISLAMORADA,FL,33036,USA,DEFAULT,EN
